id,symptom_name,normalized_name,definition,synonyms,uri,icd_code,source,body_system,release
1561,Other specified skin changes,other specified skin changes,,,https://id.who.int/icd/release/11/2025-01/mms/1040820675/other,ME66.Y,ICD-11 MMS Chapter 21 API,,2025-01
1298,Other specified speech or language disturbances,other specified speech or language disturbances,,,https://id.who.int/icd/release/11/2025-01/mms/312794303/other,MA80.Y,ICD-11 MMS Chapter 21 API,,2025-01
1257,"Other specified sudden death, cause unknown","other specified sudden death, cause unknown",,,https://id.who.int/icd/release/11/2025-01/mms/2012689694/other,MH12.Y,ICD-11 MMS Chapter 21 API,,2025-01
1411,Other specified symbolic dysfunctions,other specified symbolic dysfunctions,,,https://id.who.int/icd/release/11/2025-01/mms/1875757565/other,MB4B.Y,ICD-11 MMS Chapter 21 API,,2025-01
1828,Other specified symptom or complaint of the back,other specified symptom or complaint of the back,,,https://id.who.int/icd/release/11/2025-01/mms/940073673/other,ME86.2Y,ICD-11 MMS Chapter 21 API,,2025-01
1841,Other specified symptom or complaint of the penis,other specified symptom or complaint of the penis,,,https://id.who.int/icd/release/11/2025-01/mms/2059818457/other,MF40.0Y,ICD-11 MMS Chapter 21 API,,2025-01
1844,Other specified symptom or complaint of the scrotum or testis,other specified symptom or complaint of the scrotum or testis,,,https://id.who.int/icd/release/11/2025-01/mms/1297446055/other,MF40.2Y,ICD-11 MMS Chapter 21 API,,2025-01
1831,Other specified symptom or complaint of the shoulder,other specified symptom or complaint of the shoulder,,,https://id.who.int/icd/release/11/2025-01/mms/490457504/other,ME86.DY,ICD-11 MMS Chapter 21 API,,2025-01
1472,Other specified symptom or complaint of the throat,other specified symptom or complaint of the throat,,,https://id.who.int/icd/release/11/2025-01/mms/1034943794/other,MD36.Y,ICD-11 MMS Chapter 21 API,,2025-01
967,Other specified symptoms and signs involving appearance and behaviour,other specified symptoms and signs involving appearance and behaviour,,,https://id.who.int/icd/release/11/2025-01/mms/2012156203/other,MB23.Y,ICD-11 MMS Chapter 21 API,,2025-01
1035,Other specified symptoms and signs involving eating and related behaviour,other specified symptoms and signs involving eating and related behaviour,,,https://id.who.int/icd/release/11/2025-01/mms/461601738/other,MB29.Y,ICD-11 MMS Chapter 21 API,,2025-01
1039,Other specified symptoms and signs involving elimination,other specified symptoms and signs involving elimination,,,https://id.who.int/icd/release/11/2025-01/mms/18362960/other,MB2A.Y,ICD-11 MMS Chapter 21 API,,2025-01
983,Other specified symptoms and signs involving mood or affect,other specified symptoms and signs involving mood or affect,,,https://id.who.int/icd/release/11/2025-01/mms/54673878/other,MB24.Y,ICD-11 MMS Chapter 21 API,,2025-01
1028,Other specified symptoms and signs related to personality features,other specified symptoms and signs related to personality features,,,https://id.who.int/icd/release/11/2025-01/mms/715037170/other,MB28.Y,ICD-11 MMS Chapter 21 API,,2025-01
1676,Other specified symptoms or signs concerning food or fluid intake,other specified symptoms or signs concerning food or fluid intake,,,https://id.who.int/icd/release/11/2025-01/mms/1167224858/other,MG43.Y,ICD-11 MMS Chapter 21 API,,2025-01
1002,Other specified symptoms or signs involving content of thought,other specified symptoms or signs involving content of thought,,,https://id.who.int/icd/release/11/2025-01/mms/1166728139/other,MB26.Y,ICD-11 MMS Chapter 21 API,,2025-01
942,Other specified symptoms or signs involving motivation or energy,other specified symptoms or signs involving motivation or energy,,,https://id.who.int/icd/release/11/2025-01/mms/1083684571/other,MB22.Y,ICD-11 MMS Chapter 21 API,,2025-01
921,"Other specified symptoms or signs involving speech, language or voice","other specified symptoms or signs involving speech, language or voice",,,https://id.who.int/icd/release/11/2025-01/mms/981358586/other,MA8Y,ICD-11 MMS Chapter 21 API,,2025-01
1094,Other specified symptoms or signs involving the circulatory system,other specified symptoms or signs involving the circulatory system,,,https://id.who.int/icd/release/11/2025-01/mms/757547077/other,MC8Y,ICD-11 MMS Chapter 21 API,,2025-01
1116,Other specified symptoms or signs involving the digestive system or abdomen,other specified symptoms or signs involving the digestive system or abdomen,,,https://id.who.int/icd/release/11/2025-01/mms/469219785/other,ME1Y,ICD-11 MMS Chapter 21 API,,2025-01
1084,Other specified symptoms or signs involving the ear or mastoid process,other specified symptoms or signs involving the ear or mastoid process,,,https://id.who.int/icd/release/11/2025-01/mms/198156328/other,MC4Y,ICD-11 MMS Chapter 21 API,,2025-01
1056,Other specified symptoms or signs involving the nervous system,other specified symptoms or signs involving the nervous system,,,https://id.who.int/icd/release/11/2025-01/mms/1986005526/other,MB6Y,ICD-11 MMS Chapter 21 API,,2025-01
1105,Other specified symptoms or signs involving the respiratory system,other specified symptoms or signs involving the respiratory system,,,https://id.who.int/icd/release/11/2025-01/mms/1758207185/other,MD3Y,ICD-11 MMS Chapter 21 API,,2025-01
1131,Other specified symptoms or signs involving the skin,other specified symptoms or signs involving the skin,,,https://id.who.int/icd/release/11/2025-01/mms/610583617/other,ME6Y,ICD-11 MMS Chapter 21 API,,2025-01
1074,Other specified symptoms or signs involving the visual system,other specified symptoms or signs involving the visual system,,,https://id.who.int/icd/release/11/2025-01/mms/878967589/other,MC1Y,ICD-11 MMS Chapter 21 API,,2025-01
903,"Other specified symptoms or signs of blood, blood-forming organs, or the immune system","other specified symptoms or signs of blood, blood-forming organs, or the immune system",,,https://id.who.int/icd/release/11/2025-01/mms/739755954/other,MA0Y,ICD-11 MMS Chapter 21 API,,2025-01
989,Other specified symptoms or signs of form of thought,other specified symptoms or signs of form of thought,,,https://id.who.int/icd/release/11/2025-01/mms/1707021193/other,MB25.Y,ICD-11 MMS Chapter 21 API,,2025-01
1008,Other specified symptoms or signs of perceptual disturbance,other specified symptoms or signs of perceptual disturbance,,,https://id.who.int/icd/release/11/2025-01/mms/1711901760/other,MB27.Y,ICD-11 MMS Chapter 21 API,,2025-01
1139,Other specified symptoms or signs of the musculoskeletal system,other specified symptoms or signs of the musculoskeletal system,,,https://id.who.int/icd/release/11/2025-01/mms/1219078201/other,ME8Y,ICD-11 MMS Chapter 21 API,,2025-01
1485,Other specified symptoms or signs of the orofacial complex,other specified symptoms or signs of the orofacial complex,,,https://id.who.int/icd/release/11/2025-01/mms/481399219/other,MD80.Y,ICD-11 MMS Chapter 21 API,,2025-01
1320,Other specified symptoms or signs of thought disorder,other specified symptoms or signs of thought disorder,,,https://id.who.int/icd/release/11/2025-01/mms/1693572010/other,MB25.0Y,ICD-11 MMS Chapter 21 API,,2025-01
1679,Other specified symptoms peculiar to infancy,other specified symptoms peculiar to infancy,,,https://id.who.int/icd/release/11/2025-01/mms/338613294/other,MG44.Y,ICD-11 MMS Chapter 21 API,,2025-01
1500,Other specified symptoms related to the lower gastrointestinal tract or abdomen,other specified symptoms related to the lower gastrointestinal tract or abdomen,,,https://id.who.int/icd/release/11/2025-01/mms/1511651595/other,ME0Y,ICD-11 MMS Chapter 21 API,,2025-01
1492,Other specified symptoms related to the upper gastrointestinal tract,other specified symptoms related to the upper gastrointestinal tract,,,https://id.who.int/icd/release/11/2025-01/mms/2112402577/other,MD9Y,ICD-11 MMS Chapter 21 API,,2025-01
934,"Other specified symptoms, signs or clinical findings involving cognition","other specified symptoms, signs or clinical findings involving cognition",,,https://id.who.int/icd/release/11/2025-01/mms/1282135070/other,MB21.Y,ICD-11 MMS Chapter 21 API,,2025-01
924,"Other specified symptoms, signs or clinical findings involving consciousness","other specified symptoms, signs or clinical findings involving consciousness",,,https://id.who.int/icd/release/11/2025-01/mms/1632259883/other,MB20.Y,ICD-11 MMS Chapter 21 API,,2025-01
1155,"Other specified symptoms, signs or clinical findings involving the female genital system","other specified symptoms, signs or clinical findings involving the female genital system",,,https://id.who.int/icd/release/11/2025-01/mms/260602177/other,MF3Y,ICD-11 MMS Chapter 21 API,,2025-01
1159,"Other specified symptoms, signs or clinical findings involving the male genital system","other specified symptoms, signs or clinical findings involving the male genital system",,,https://id.who.int/icd/release/11/2025-01/mms/788450242/other,MF4Y,ICD-11 MMS Chapter 21 API,,2025-01
1167,"Other specified symptoms, signs or clinical findings involving the urinary system","other specified symptoms, signs or clinical findings involving the urinary system",,,https://id.who.int/icd/release/11/2025-01/mms/722165552/other,MF5Y,ICD-11 MMS Chapter 21 API,,2025-01
1682,Other specified syncope or collapse,other specified syncope or collapse,,,https://id.who.int/icd/release/11/2025-01/mms/1418136013/other,MG45.Y,ICD-11 MMS Chapter 21 API,,2025-01
1850,Other specified urinary incontinence,other specified urinary incontinence,,,https://id.who.int/icd/release/11/2025-01/mms/766129123/other,MF50.2Y,ICD-11 MMS Chapter 21 API,,2025-01
1748,Other specified vertigo,other specified vertigo,,,https://id.who.int/icd/release/11/2025-01/mms/1398634694/other,MB48.0Y,ICD-11 MMS Chapter 21 API,,2025-01
1303,Other specified voice disturbances,other specified voice disturbances,,,https://id.who.int/icd/release/11/2025-01/mms/176555113/other,MA82.Y,ICD-11 MMS Chapter 21 API,,2025-01
1151,Other symptom or complaint of vagina,other symptom or complaint of vagina,,,https://id.who.int/icd/release/11/2025-01/mms/1095698549,MF36,ICD-11 MMS Chapter 21 API,,2025-01
1668,Overeating,overeating,The consumption of excess food in relation to energy and nutritional requirements.,,https://id.who.int/icd/release/11/2025-01/mms/1853970831,MG43.1,ICD-11 MMS Chapter 21 API,,2025-01
997,Overvalued ideas,overvalued ideas,"Unreasonable and sustained beliefs that are maintained with less than delusional intensity (i.e., the person is able to acknowledge the possibility that the belief may not be true). An alternative use of this term is to refer to conventional or plausible thoughts (e.g., religious concepts, political ideas, or excessively idealistic beliefs) that are held with such a level of intensity so that the person's life is taken up by them.",,https://id.who.int/icd/release/11/2025-01/mms/510666199,MB26.6,ICD-11 MMS Chapter 21 API,,2025-01
33,Paediatric nodal marginal zone lymphoma,,"A nodal marginal zone lymphoma affecting the pediatric population, predominantly males. It presents with asymptomatic and localised (mainly head and neck) disease in the vast majority of cases. Morphologically there is often progressive transformation of the germinal centers. The prognosis is excellent.",,https://id.who.int/icd/entity/933327910,,WHO ICD-11 API,,2025-01
79,Pain,pain,,,,,Extracted from disease definitions (mentioned in 108 diseases),,2025-01
314,Pain During Sex,pain during sex,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
583,Pain In The Abdomen In Females,pain in the abdomen in females,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
562,Pain On Moving The Eye,pain on moving the eye,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1134,Pain in joint,pain in joint,"Arthralgia secondary to inflammation, cartilage degeneration, crystal deposition, infection, and trauma not detailed in or used in conjunction with other condition.",,https://id.who.int/icd/release/11/2025-01/mms/9272848,ME82,ICD-11 MMS Chapter 21 API,,2025-01
1840,Pain in penis,pain in penis,,,https://id.who.int/icd/release/11/2025-01/mms/176864342,MF40.00,ICD-11 MMS Chapter 21 API,,2025-01
1471,Pain in throat,pain in throat,Pain in throat means having pain sensation in throat. Throat is a tube that carries food to oesophagus and air to windpipe and larynx.,,https://id.who.int/icd/release/11/2025-01/mms/633724732,MD36.0,ICD-11 MMS Chapter 21 API,,2025-01
1098,Pain in throat or chest,pain in throat or chest,Pain in throat and chest means having pain sensation in throat or chest. Throat is a tube that carries food to oesophagus and air to windpipe and larynx. The technical name for throat is pharynx.,,https://id.who.int/icd/release/11/2025-01/mms/1765737830,MD30,ICD-11 MMS Chapter 21 API,,2025-01
1788,Pain localised to other parts of lower abdomen,pain localised to other parts of lower abdomen,"Pain, an unpleasant distress sensation, which is localised to other part of lower abdomen than the pelvic or perineal region.",,https://id.who.int/icd/release/11/2025-01/mms/2047598004,MD81.12,ICD-11 MMS Chapter 21 API,,2025-01
1786,Pain localised to upper abdomen,pain localised to upper abdomen,"Pain, an unpleasant distress sensation, which is localised to upper part of abdomen.",,https://id.who.int/icd/release/11/2025-01/mms/1810710745,MD81.10,ICD-11 MMS Chapter 21 API,,2025-01
1551,Pain or tenderness of skin,pain or tenderness of skin,,,https://id.who.int/icd/release/11/2025-01/mms/1181522088,ME65.2,ICD-11 MMS Chapter 21 API,,2025-01
1663,"Pain, unspecified","pain, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/661232217/unspecified,MG3Z,ICD-11 MMS Chapter 21 API,,2025-01
283,Painful,painful,,,,,Extracted from disease definitions (mentioned in 2 diseases),,2025-01
594,Painful Abscesses In The Mouth,painful abscesses in the mouth,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
396,Painful Contractions,painful contractions,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
879,Painful intercourse,painful intercourse,,,,,Curated symptom vocabulary,,2025-01
874,Painful periods,painful periods,,,,,Curated symptom vocabulary,,2025-01
723,Painful swallowing,painful swallowing,,,,,Curated symptom vocabulary,,2025-01
578,Painful urination,painful urination,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
631,Painless,painless,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
352,Painless Fatigable Muscle Weakness,painless fatigable muscle weakness,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
443,Pale,pale,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
738,Pale stools,pale stools,,,,,Curated symptom vocabulary,,2025-01
97,Pallor,pallor,,,,,Extracted from disease definitions (mentioned in 22 diseases),,2025-01
256,Pallor Of Skin,pallor of skin,,,,,Extracted from disease definitions (mentioned in 2 diseases),,2025-01
1066,Pallor conjunctiva,pallor conjunctiva,,,https://id.who.int/icd/release/11/2025-01/mms/1920226292,MC16,ICD-11 MMS Chapter 21 API,,2025-01
228,Palpitations,palpitations,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
960,Panic attack,panic attack,"A discrete episode of intense fear or apprehension accompanied by the rapid and concurrent onset of a number of characteristic symptoms. These symptoms may include, but are not limited to, palpitations or increased heart rate, sweating, trembling, sensations of shortness of breath, feelings of choking, chest pain, nausea or abdominal distress, feelings of dizziness or lightheadedness, chills or hot flushes, tingling or lack of sensation in extremities (i.e., paresthesias), depersonalization or derealization, fear of losing control or going mad, and fear of imminent death. Panic attacks can appear out of the blue or can be triggered by particular situations.",,https://id.who.int/icd/release/11/2025-01/mms/1707067746,MB23.H,ICD-11 MMS Chapter 21 API,,2025-01
170,Panic attacks,panic attacks,,,,,Extracted from disease definitions (mentioned in 5 diseases),,2025-01
510,Paraesthesia,paraesthesia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
121,Paralysis,paralysis,,,,,Extracted from disease definitions (mentioned in 15 diseases),,2025-01
487,Paralysis Of The Peripheral Nerves,paralysis of the peripheral nerves,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1366,Paralytic gait,paralytic gait,"A collection of gait abnormalities due to affected motor control, sensory feedback, and muscle strength.",,https://id.who.int/icd/release/11/2025-01/mms/2084740171,MB44.1,ICD-11 MMS Chapter 21 API,,2025-01
1054,Paralytic symptoms,paralytic symptoms,,,https://id.who.int/icd/release/11/2025-01/mms/1882771459,,ICD-11 MMS Chapter 21 API,,2025-01
1420,"Paralytic symptoms, unspecified","paralytic symptoms, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/1882771459/unspecified,MB5Z,ICD-11 MMS Chapter 21 API,,2025-01
523,Paranoia,paranoia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
998,Paranoid ideation,paranoid ideation,"Ideation, not held with delusional intensity, involving suspiciousness or beliefs of being harassed, persecuted, or unfairly treated by others.",,https://id.who.int/icd/release/11/2025-01/mms/1642903226,MB26.7,ICD-11 MMS Chapter 21 API,,2025-01
299,Paraplegia,paraplegia,,,,,Extracted from disease definitions (mentioned in 2 diseases),,2025-01
1361,Parosmia,parosmia,,,https://id.who.int/icd/release/11/2025-01/mms/974671636,MB41.1,ICD-11 MMS Chapter 21 API,,2025-01
603,Parotid Pain,parotid pain,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
279,Paroxysmal Cough,paroxysmal cough,,,,,Extracted from disease definitions (mentioned in 2 diseases),,2025-01
686,Paroxysmal nocturnal dyspnoea,paroxysmal nocturnal dyspnoea,,,,,Curated symptom vocabulary,,2025-01
1441,Paroxysmal tachycardia,paroxysmal tachycardia,,,https://id.who.int/icd/release/11/2025-01/mms/1926915195,MC81.3,ICD-11 MMS Chapter 21 API,,2025-01
1194,Pauci-immune proliferative glomerulonephritis,pauci-immune proliferative glomerulonephritis,A focal and segmental necrotising glomerulonephritis with no immune deposits (“pauci-immune”). Typical of glomerular involvement in anti-neutrophil cytoplasmic antibody (ANCA) mediated vasculitis – microscopic polyangiitis and Wegener's granulomatosis. Most but not all patients have circulation ANCA when there is active disease.,,https://id.who.int/icd/release/11/2025-01/mms/1359757645,MF84,ICD-11 MMS Chapter 21 API,,2025-01
689,Pedal oedema,pedal oedema,,,,,Curated symptom vocabulary,,2025-01
680,Pelvic cramps,pelvic cramps,,,,,Curated symptom vocabulary,,2025-01
1787,Pelvic or perineal pain,pelvic or perineal pain,"Pain, an unpleasant distress sensation, which occurs in the pelvic and perineal region.",,https://id.who.int/icd/release/11/2025-01/mms/524292134,MD81.11,ICD-11 MMS Chapter 21 API,,2025-01
204,Pelvic pain,pelvic pain,,,,,Extracted from disease definitions (mentioned in 4 diseases),,2025-01
387,Penetrative Pain,penetrative pain,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
867,Penile discharge,penile discharge,,,,,Curated symptom vocabulary,,2025-01
1022,Perfectionism,perfectionism,An inclination to demand flawlessness of oneself or others and setting excessively high standards.,,https://id.who.int/icd/release/11/2025-01/mms/1084958604,MB28.C,ICD-11 MMS Chapter 21 API,,2025-01
1808,Perforation of gallbladder or bile ducts,perforation of gallbladder or bile ducts,This is perforation in the small organ that aids mainly in fat digestion and concentrates bile produced by the liver and in any of a number of long tube-like structures that carry bile.,,https://id.who.int/icd/release/11/2025-01/mms/1796445107,ME24.35,ICD-11 MMS Chapter 21 API,,2025-01
1807,Perforation of large intestine,perforation of large intestine,"Perforation of large intestine is a complete penetration of the colonic wall, often resulting in the leakage of luminal contents into the abdominal cavity. Perforation of large intestine results in the potential for bacterial contamination of the abdominal cavity and peritonitis.",,https://id.who.int/icd/release/11/2025-01/mms/291026076,ME24.31,ICD-11 MMS Chapter 21 API,,2025-01
1806,Perforation of small intestine,perforation of small intestine,"Small intestinal perforation is a complete penetration of the wall of small intestine, often resulting in the leakage of small intestinal contents into the abdominal cavity.",,https://id.who.int/icd/release/11/2025-01/mms/250657475,ME24.30,ICD-11 MMS Chapter 21 API,,2025-01
473,Periods Of Confusion,periods of confusion,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
339,Periods Of Insomnia,periods of insomnia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
544,Peripheral Neuropathy,peripheral neuropathy,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
698,Peripheral cyanosis,peripheral cyanosis,,,,,Curated symptom vocabulary,,2025-01
763,Peripheral neuropathy symptoms,peripheral neuropathy symptoms,,,,,Curated symptom vocabulary,,2025-01
49,Pernicious anaemia,,"Acquired pernicious anaemia, also called Biermer's disease, is a disorder in vitamin B12 (cobalamin) absorption characterised by megaloblastic anaemia and gastrointestinal symptoms, and that can lead to neurological abnormalities.",,https://id.who.int/icd/entity/1493613976,,WHO ICD-11 API,,2025-01
1329,Persecutory delusion,persecutory delusion,"A delusion in which the central theme is that one (or someone to whom one is close) is being attacked, mocked, harassed, cheated, conspired against, or persecuted.",,https://id.who.int/icd/release/11/2025-01/mms/860615074,MB26.07,ICD-11 MMS Chapter 21 API,,2025-01
932,Perseveration,perseveration,"Persistent repetition of previously used words, phrases, or details that are not responsive to the demands of the situation.",,https://id.who.int/icd/release/11/2025-01/mms/1965065010,MB21.9,ICD-11 MMS Chapter 21 API,,2025-01
772,Personality change,personality change,,,,,Curated symptom vocabulary,,2025-01
514,Pervasive Irritability,pervasive irritability,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1023,Pessimism,pessimism,"An inclination to emphasize adverse aspects, conditions, and possibilities, or to expect the worst possible outcome.",,https://id.who.int/icd/release/11/2025-01/mms/2118976964,MB28.D,ICD-11 MMS Chapter 21 API,,2025-01
210,Petechiae,petechiae,,,,,Extracted from disease definitions (mentioned in 4 diseases),,2025-01
154,Pharyngitis,pharyngitis,,,,,Extracted from disease definitions (mentioned in 7 diseases),,2025-01
161,Phonophobia,phonophobia,,,,,Extracted from disease definitions (mentioned in 6 diseases),,2025-01
301,Phonophobia May Be Present,phonophobia may be present,,,,,Extracted from disease definitions (mentioned in 2 diseases),,2025-01
105,Photophobia,photophobia,,,,,Extracted from disease definitions (mentioned in 19 diseases),,2025-01
557,Photophobia With Potential Progression To Stupor,photophobia with potential progression to stupor,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
329,Physical Aggression,physical aggression,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
795,Pigmentation changes,pigmentation changes,,,,,Curated symptom vocabulary,,2025-01
1526,Pigmented skin lesion of uncertain nature,pigmented skin lesion of uncertain nature,This denotes the presence of a pigmented skin lesion but uncertainty as to its nature. No inference as to whether the lesion might be of serious significance (e.g. suspected skin cancer) is made.,,https://id.who.int/icd/release/11/2025-01/mms/330822053,ME60.1,ICD-11 MMS Chapter 21 API,,2025-01
747,Pins and needles,pins and needles,,,,,Curated symptom vocabulary,,2025-01
690,Pitting oedema,pitting oedema,,,,,Curated symptom vocabulary,,2025-01
1870,Pitting of lip,pitting of lip,,,https://id.who.int/icd/release/11/2025-01/mms/13704120,MG29.02,ICD-11 MMS Chapter 21 API,,2025-01
32,Plasma cell myeloma,,"A bone marrow-based plasma cell neoplasm usually characterised by presence of a serum monoclonal protein and/or urinary light chains. ”CRAB” criteria (calcium elevation (hypercalcaemia), renal failure, anaemia and bone lesions) separate symptomatic plasma cell myeloma from asymptomatic (smoldering) myeloma.",,https://id.who.int/icd/entity/526287100,,WHO ICD-11 API,,2025-01
1099,Pleurisy,pleurisy,"Pleurisy or Pleuritis is the medical term for inflammation of the pleura. The most common cause of pleuritis is infection, but it can also be caused by lupus, rheumatoid arthritis, and certain medicines. Pleurisy or pleuritis usually accumulates exudative pleural effusions.",,https://id.who.int/icd/release/11/2025-01/mms/317852053,MD31,ICD-11 MMS Chapter 21 API,,2025-01
623,Pleuritic Pain,pleuritic pain,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
713,Pleuritic chest pain,pleuritic chest pain,,,,,Curated symptom vocabulary,,2025-01
1083,Plugged feeling ear,plugged feeling ear,,,https://id.who.int/icd/release/11/2025-01/mms/742767859,MC40,ICD-11 MMS Chapter 21 API,,2025-01
1608,Pollakiuria,pollakiuria,,,https://id.who.int/icd/release/11/2025-01/mms/1684227885,MF50.1,ICD-11 MMS Chapter 21 API,,2025-01
424,Polyarthralgias,polyarthralgias,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
643,Polydipsia,polydipsia,,,,,Curated symptom vocabulary,,2025-01
484,Polymyalgia Rheumatica,polymyalgia rheumatica,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1948,Polymyxin-resistant Pseudomonas aeruginosa,polymyxin-resistant pseudomonas aeruginosa,,,https://id.who.int/icd/release/11/2025-01/mms/591039384,MG50.81,ICD-11 MMS Chapter 21 API,,2025-01
645,Polyphagia,polyphagia,,,,,Curated symptom vocabulary,,2025-01
30,Polysplenia,,"A condition caused by the development of supernumerary spleens during the antenatal period. This condition may present with cardiac defects, anomalies in abdominal organs, or may be asymptomatic.",,https://id.who.int/icd/entity/765928537,,WHO ICD-11 API,,2025-01
850,Polyuria,polyuria,,,,,Curated symptom vocabulary,,2025-01
456,Poor appetite,poor appetite,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
315,Poor concentration,poor concentration,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
961,Poor personal hygiene,poor personal hygiene,"Unwillingness or inability to maintain a level of personal cleanliness that is in keeping with the standards of the person's culture, society, or setting, such as not washing or brushing one's teeth.",,https://id.who.int/icd/release/11/2025-01/mms/2035653497,MB23.J,ICD-11 MMS Chapter 21 API,,2025-01
1856,Poor urinary stream,poor urinary stream,"A reduced, slow or weak stream of urine",,https://id.who.int/icd/release/11/2025-01/mms/246655356,MF50.61,ICD-11 MMS Chapter 21 API,,2025-01
477,Portal Hypertension,portal hypertension,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
567,Positional Vertigo,positional vertigo,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1781,Positive culture from nose,positive culture from nose,,,https://id.who.int/icd/release/11/2025-01/mms/2116727174,MD40.50,ICD-11 MMS Chapter 21 API,,2025-01
1817,Positive occult blood in stool,positive occult blood in stool,"Positive tests (positive stool) determined by faecal occult blood testing (FOBT), which aims to detect subtle blood loss in the gastrointestinal tract. Positive occult blood in stool may suggest gastrointestinal bleeding and warrant further investigation, especially for malignancy.",,https://id.who.int/icd/release/11/2025-01/mms/1048974920,ME24.A6,ICD-11 MMS Chapter 21 API,,2025-01
1782,Positive sputum culture,positive sputum culture,,,https://id.who.int/icd/release/11/2025-01/mms/1541925958,MD40.51,ICD-11 MMS Chapter 21 API,,2025-01
1783,Positive throat culture,positive throat culture,,,https://id.who.int/icd/release/11/2025-01/mms/5542181,MD40.52,ICD-11 MMS Chapter 21 API,,2025-01
876,Postmenopausal bleeding,postmenopausal bleeding,,,,,Curated symptom vocabulary,,2025-01
711,Postnasal drip,postnasal drip,,,,,Curated symptom vocabulary,,2025-01
1150,Postpartum symptom or complaint,postpartum symptom or complaint,,,https://id.who.int/icd/release/11/2025-01/mms/651708716,MF35,ICD-11 MMS Chapter 21 API,,2025-01
962,Poverty of speech,poverty of speech,A general lack of the unprompted content and elaboration normally seen in speech that is attributed to poverty of thought. It is one of the negative symptoms of Schizophrenia.,,https://id.who.int/icd/release/11/2025-01/mms/384775286,MB23.K,ICD-11 MMS Chapter 21 API,,2025-01
1091,Precordial pain,precordial pain,,,https://id.who.int/icd/release/11/2025-01/mms/874725975,MC86,ICD-11 MMS Chapter 21 API,,2025-01
526,Predominantly Central Apnoeas,predominantly central apnoeas,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1149,Pregnancy symptom or complaint,pregnancy symptom or complaint,,,https://id.who.int/icd/release/11/2025-01/mms/119586226,MF34,ICD-11 MMS Chapter 21 API,,2025-01
394,Pregnancy-Induced Hypertension,pregnancy-induced hypertension,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1148,Premenstrual symptom or complaint,premenstrual symptom or complaint,"A symptom of premenstrual syndrome affecting females that is idiopathic. This symptom is characterised by cyclic emotional, physical, or behavioural symptoms such as mood alterations, psychological changes, fluid retention, neurologic changes, gastrointestinal changes, pelvic heaviness, or dermatological changes affecting women in the luteal phase of the menstrual cycle that interfere with an individual's lifestyle.",,https://id.who.int/icd/release/11/2025-01/mms/1388194024,MF33,ICD-11 MMS Chapter 21 API,,2025-01
406,Presence Of A Tracheal Tube Airway Device,presence of a tracheal tube airway device,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
577,Pressure,pressure,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1092,Pressure or tightness of heart,pressure or tightness of heart,,,https://id.who.int/icd/release/11/2025-01/mms/741803000,MC87,ICD-11 MMS Chapter 21 API,,2025-01
800,Pressure sore,pressure sore,,,,,Curated symptom vocabulary,,2025-01
963,Pressured speech,pressured speech,"Speech in which the person feels undue pressure to get the words out. The person’s speech is usually rapid, loud, and emphatic and may be difficult or impossible to interrupt. Frequently, the person talks without any social stimulation and may continue to talk even though no one is listening.",,https://id.who.int/icd/release/11/2025-01/mms/1237884357,MB23.L,ICD-11 MMS Chapter 21 API,,2025-01
692,Presyncope,presyncope,,,,,Curated symptom vocabulary,,2025-01
